label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
SORRY,0.545508,0.723998,-0.003442,0.50955,0.685363,-0.010903,0.48674,0.64648,-0.00543,0.460916,0.637936,-0.008624,0.417533,0.620772,-0.003734,0.517188,0.613433,-0.006447,0.517926,0.601123,0.016241,0.509114,0.616872,0.02404,0.51598,0.631698,0.014349,0.54325,0.598547,-0.010111,0.540817,0.587608,0.013449,0.539514,0.612009,0.016853,0.538134,0.620965,0.005447,0.572667,0.610716,-0.01147,0.568253,0.592351,0.005624,0.581466,0.620706,0.024382,0.578748,0.633344,0.008391,0.600558,0.629559,-0.008417,0.596619,0.607162,0.004182,0.601992,0.631975,0.016693,0.603303,0.642429,0.006758,-0.004209,0.003198,0.001022,0.000589,0.001041,-0.002722,0.006481,-0.006883,0.005598,-0.000797,-0.003951,-0.004057,-0.003452,0.006241,-0.000154,-0.000768,-0.004199,0.001453,0.002034,0.001925,0.001354,-0.000343,-0.002987,0.004035,-0.005295,0.00184,-0.000759,0.000102,0.007986,0.000986,0.005027,0.001196,-0.006082,0.002811,0.003536,-0.000183,-0.008589,-0.001342,0.002221,-0.000793,0.001671,0.001394,-0.005171,0.003289,0.002671,0.000282,-0.000308,0.001329,-0.008094,-0.007531,0.008079,-0.006968,-0.002346,0.003869,0.000976,-0.004563,-0.006459,-0.006316,-0.007405,5.7e-05,-0.002281,-0.004348,-0.00773
SORRY,0.530464,0.724535,0.006069,0.491571,0.687985,0.002227,0.47887,0.643572,0.000842,0.440751,0.626936,0.00412,0.401973,0.614563,0.00616,0.493733,0.608351,-0.004529,0.503621,0.580815,0.020801,0.500292,0.614922,0.034547,0.505033,0.619403,0.02446,0.54172,0.596323,-0.000733,0.531888,0.572943,0.023119,0.539236,0.594102,0.032486,0.537753,0.620255,0.026357,0.561527,0.608276,-0.001698,0.567013,0.584357,0.02567,0.556974,0.616437,0.038839,0.561713,0.625912,0.017399,0.595173,0.624225,0.007607,0.596906,0.598722,0.018308,0.603559,0.630956,0.028153,0.593251,0.641537,0.025248,-0.00013,-4.7e-05,-0.006229,-0.004455,-0.000352,0.001504,0.001746,0.003416,0.007542,-0.002172,0.010624,0.00172,0.005783,0.010304,0.000864,0.00441,-0.004073,0.000274,-0.000349,-0.00105,0.001783,0.00127,0.001867,-0.000172,-0.001882,-0.003464,-0.002413,-0.003809,0.007653,-0.005575,0.000707,-0.002731,-0.000333,0.00516,0.0001,-0.00212,0.001585,0.009392,-0.000682,0.000213,-0.003575,-0.00107,0.003505,-0.009981,0.003782,-0.002702,-0.000253,-0.003063,-0.003492,-0.001514,-0.009654,-0.000356,-0.001596,0.005236,-0.002874,0.001297,0.002098,-0.001245,-0.003048,-0.00056,-0.002281,0.002554,0.006201
SORRY,0.545708,0.742829,-0.002803,0.50608,0.704524,-0.000665,0.478297,0.663478,0.007377,0.448752,0.638414,-0.003121,0.417448,0.634401,-0.007422,0.517572,0.614747,-0.001764,0.510635,0.607401,0.018282,0.509747,0.63228,0.020509,0.513217,0.642533,0.020054,0.545033,0.613292,-0.00549,0.541169,0.589303,0.02285,0.544493,0.614411,0.030536,0.541528,0.626373,0.022281,0.576647,0.625904,-0.009795,0.577396,0.609781,0.015816,0.579342,0.628949,0.029183,0.577235,0.647441,0.011019,0.601983,0.64561,-0.000987,0.596242,0.619746,0.026967,0.59403,0.64932,0.033248,0.614986,0.665597,0.013572,-0.001137,-0.001703,0.006076,-0.000619,0.009453,0.004963,0.000404,-0.000959,-0.00145,0.002869,-0.005048,-0.000322,-0.004236,0.001522,-0.00432,-0.000469,0.000394,0.001993,-0.010244,0.003437,0.001617,-0.003609,0.000123,-0.002063,0.001698,-0.001566,-0.005192,-0.003251,0.002062,-0.001839,0.000713,0.00689,4.1e-05,0.010619,-0.005056,0.000244,0.002955,0.00051,-0.004012,0.004902,-0.004276,-0.00276,-0.000229,-0.001033,-0.002838,-0.005145,-0.006019,-0.000996,0.002846,-0.002773,0.001321,2.5e-05,-0.004947,-0.007333,-0.003217,-0.002193,0.002428,-0.003652,-0.002826,-0.002839,-0.008553,-0.002142,0.002471
SORRY,0.532742,0.695155,0.00223,0.500811,0.659434,0.003301,0.483806,0.622145,0.004809,0.458654,0.598506,0.005732,0.417236,0.580032,0.000538,0.506547,0.579816,0.001539,0.512496,0.554014,0.02971,0.506295,0.577694,0.03741,0.511311,0.595203,0.025623,0.543408,0.565073,0.008377,0.548727,0.540831,0.019851,0.539227,0.571957,0.03536,0.539762,0.58433,0.021803,0.572746,0.578358,0.006078,0.576239,0.560863,0.022772,0.569591,0.586246,0.028575,0.572717,0.595287,0.023996,0.599697,0.593646,-0.002819,0.608074,0.576078,0.014658,0.606927,0.606062,0.035815,0.610519,0.617361,0.020256,-0.00323,0.007711,0.003629,-0.006851,-0.006466,0.006129,0.004237,-0.000506,0.00037,0.002774,-0.006988,0.003883,0.004525,0.006857,0.009985,-0.003634,-0.001827,0.000924,0.002252,0.005917,-0.003704,-0.010928,0.005444,-0.004552,0.002188,-0.00369,0.007395,-0.001693,-0.00113,-0.010299,-0.001233,0.00247,-0.002665,7.8e-05,0.000771,-0.00505,0.004973,-0.001203,-0.00236,-0.000202,-0.005267,0.002791,-0.002668,-0.002381,-0.006483,0.000478,-0.003825,-0.000553,-0.006145,-0.001721,0.000559,0.002909,0.003339,-0.00259,0.001657,0.000809,0.003369,-0.007575,0.000525,0.004877,-0.005629,0.004398,-0.000851
SORRY,0.557628,0.716097,-0.009079,0.522735,0.677316,-0.001863,0.497196,0.634673,-0.002775,0.468068,0.620819,0.004046,0.425669,0.607519,0.004988,0.529229,0.60126,-0.009297,0.528609,0.579469,0.017859,0.527778,0.609099,0.028865,0.52572,0.615967,0.013699,0.553388,0.591531,-0.009003,0.557493,0.563227,0.024266,0.555593,0.59321,0.029656,0.560399,0.611842,0.01905,0.587045,0.588464,-0.001357,0.587206,0.577608,0.020125,0.58762,0.61256,0.027442,0.585191,0.615549,0.016271,0.616198,0.619205,-0.008667,0.622546,0.599151,0.016409,0.615768,0.626864,0.03254,0.626487,0.643346,0.019832,-0.005692,0.000638,0.003703,0.005503,0.002471,0.002955,-0.00062,-0.00024,-0.002831,-0.010293,0.000348,0.000284,0.000655,0.001099,-0.005125,0.002031,-0.003486,0.004306,-0.005097,-0.003083,0.004431,-0.001908,0.004466,0.003614,-0.002206,-0.000882,-0.005678,0.003105,-0.001584,-0.004829,0.00317,-0.005724,0.009447,7.9e-05,0.000716,0.00243,0.005511,-0.003971,-0.000288,-0.001994,-0.000352,0.000798,0.002088,0.00492,-0.001518,8.4e-05,0.001143,-0.000192,0.001249,0.004475,-0.003434,-0.005263,0.002182,-0.002153,-0.007423,-0.000461,0.002054,0.002169,0.005033,0.002368,-0.006995,0.00116,0.002106
SORRY,0.544506,0.727685,0.014334,0.504088,0.697701,0.009072,0.490267,0.647761,0.018212,0.461852,0.62653,0.014552,0.423948,0.621787,0.011738,0.515086,0.619345,0.014163,0.522226,0.592087,0.037361,0.519062,0.623068,0.043131,0.509968,0.629857,0.033803,0.546726,0.596485,0.017317,0.545026,0.579271,0.031317,0.546359,0.606793,0.043279,0.541265,0.618904,0.032179,0.572404,0.625617,0.012866,0.586757,0.58759,0.031158,0.576089,0.619364,0.04861,0.577078,0.631042,0.037,0.608824,0.629885,0.012541,0.60366,0.611957,0.032223,0.614391,0.637857,0.041048,0.610103,0.64215,0.030341,0.002719,0.001555,0.008646,0.000565,0.003416,0.005756,0.001637,-0.002945,-0.007981,-0.003868,0.003085,0.001187,-0.008524,0.002059,-0.008253,-0.000453,0.004918,0.000613,-0.005847,-0.006442,0.000181,-0.001474,9e-06,0.001832,-0.001441,0.003334,-9.1e-05,-0.002787,0.004987,0.000375,0.001816,0.010618,0.003405,0.000623,0.000366,0.000934,0.000244,0.003056,0.003062,0.006841,0.009742,-0.002753,0.002977,0.002044,-0.006226,8.1e-05,-0.000228,0.000361,-0.003098,-0.001144,0.000506,-0.006166,-0.004409,-0.000783,-0.002435,0.002535,-0.004543,0.001245,0.001602,-0.002933,0.005644,-0.002278,-0.003418
SORRY,0.561077,0.703353,-0.005763,0.509971,0.66833,-0.003737,0.494216,0.619508,-0.002412,0.462818,0.601496,-0.011834,0.428915,0.594943,-9.9e-05,0.528027,0.580019,-0.000674,0.526432,0.560304,0.015606,0.516047,0.589361,0.02946,0.525101,0.595719,0.009224,0.56154,0.570082,-0.0077,0.552874,0.546498,0.006206,0.566863,0.576216,0.024211,0.55821,0.591816,0.016962,0.585209,0.583245,-0.00416,0.592924,0.54788,0.013624,0.597228,0.59471,0.025343,0.600791,0.598029,0.007786,0.62039,0.598909,-0.010474,0.624678,0.581157,0.012943,0.62565,0.616224,0.027307,0.625215,0.627219,0.011446,-0.003662,0.00374,0.000469,-0.000758,-0.002631,0.003196,-0.003862,0.002808,0.001916,0.005284,-0.006027,0.003672,-0.002868,0.001306,0.005004,0.002237,-0.00281,-0.001122,-0.008905,0.000583,-0.0049,-0.001494,0.003257,-0.004248,-0.001011,-0.003548,9.2e-05,0.009312,-0.00481,0.00248,-0.000524,0.001096,0.00745,0.004733,0.001577,-0.005563,0.005172,-0.003842,0.000181,0.00152,-0.001774,0.005001,0.009726,-0.001062,-0.002614,-0.000405,-0.000312,0.003854,0.004339,-0.003765,8.3e-05,0.002464,-0.001763,-0.002229,-0.000233,-0.002449,0.003863,0.00892,-0.000177,-0.001037,0.001874,-0.000802,0.004487
SORRY,0.56939,0.724107,-0.007801,0.522238,0.677988,-0.005054,0.503099,0.649809,-0.005054,0.482708,0.616675,-0.001646,0.44097,0.607404,0.004289,0.532767,0.598716,-0.003323,0.531433,0.575605,0.019797,0.532694,0.609948,0.027702,0.539394,0.615628,0.014636,0.576868,0.592674,-0.003173,0.571948,0.565057,0.019159,0.573612,0.593197,0.027488,0.568345,0.605643,0.026113,0.595945,0.598933,-0.009635,0.598106,0.57898,0.017216,0.602789,0.607643,0.029547,0.599024,0.62377,0.020385,0.634892,0.623176,-0.006018,0.629369,0.602003,0.019963,0.639478,0.624924,0.031343,0.62748,0.641976,0.021716,0.003512,-0.002658,-0.009481,-0.007169,0.007268,-0.002831,-0.006418,-0.000572,0.001519,-0.0052,-0.001566,-0.010182,-0.000208,0.004052,0.007275,-0.002721,-0.005731,0.004486,0.001463,-0.001837,0.002724,-0.00183,-0.006152,0.002241,0.004955,-0.002949,0.004154,-0.00236,0.003143,0.003343,-0.004132,-0.010592,-0.001198,-0.00911,-0.002231,0.005966,0.000504,0.000468,0.003811,0.001097,-0.006231,-0.004778,-0.000461,0.007409,0.000389,-0.004555,0.001838,-0.000401,0.002668,0.005374,0.000548,0.004608,-0.000295,-0.006457,-0.001034,-0.000158,0.002311,0.004275,-0.001366,-0.000458,-0.002325,0.000234,-0.001216
SORRY,0.580937,0.734687,0.006345,0.539903,0.688133,0.006956,0.513961,0.638823,0.010331,0.48511,0.623994,0.008675,0.448411,0.615635,0.008033,0.54561,0.603333,0.012334,0.548691,0.586897,0.02673,0.552391,0.613209,0.02954,0.556185,0.621994,0.025049,0.58793,0.598868,0.006439,0.588681,0.578578,0.031778,0.576205,0.60824,0.025153,0.577118,0.615114,0.025949,0.614701,0.600797,0.007089,0.615967,0.59042,0.026452,0.617949,0.619498,0.03777,0.616469,0.628672,0.018146,0.64047,0.62481,0.014812,0.641796,0.608893,0.032713,0.65141,0.633831,0.039614,0.639544,0.648472,0.023467,0.004883,-0.005111,0.003457,0.001482,-0.002556,0.003809,-0.004039,0.009325,-0.002662,0.00148,-0.005373,0.001111,-0.004335,-0.000465,-0.003743,8.5e-05,0.006668,0.002306,-0.001182,-0.001642,0.004797,-0.000657,6.4e-05,0.005881,0.002476,-0.002515,-0.003742,0.001235,-0.002888,-0.004751,0.002518,0.003738,0.001292,-0.002206,0.00082,0.000668,-0.003016,0.003712,-0.00051,0.0003,0.002308,-0.002641,0.003645,0.005343,0.000292,0.002515,-0.00215,-0.007305,0.002833,-0.002623,6.9e-05,0.005905,0.002849,-0.003948,-0.005099,0.002773,-0.000426,-0.003443,0.003253,-0.001579,-0.000106,-0.001988,0.009602
SORRY,0.546487,0.722534,-0.011495,0.512074,0.682135,-0.017384,0.498323,0.639236,-0.013701,0.468573,0.627036,-0.022335,0.426643,0.604325,-0.014008,0.516504,0.602772,-0.01314,0.525602,0.581475,0.003231,0.524688,0.604427,0.01145,0.518709,0.624133,-0.003422,0.55165,0.587143,-0.008986,0.556041,0.57587,0.004407,0.558862,0.593404,0.0187,0.557505,0.609749,0.005753,0.588859,0.598929,-0.01527,0.587656,0.576959,0.004654,0.585622,0.614865,0.017115,0.580391,0.616779,0.011118,0.606163,0.62579,-0.012901,0.609054,0.605626,0.005139,0.615934,0.627538,0.018026,0.607498,0.639122,0.010423,0.007287,0.009052,-0.002818,0.001322,-0.001119,-0.002007,-0.00015,0.003408,0.003228,-0.000742,-0.005268,0.000705,0.00216,0.007647,-0.004604,-0.001064,-0.003355,0.008606,-0.005987,-0.00229,-0.005713,-0.003157,-0.006491,0.004547,0.005443,-0.00647,-0.003252,0.003133,0.00097,-0.001399,-0.005276,-0.004767,-0.008569,0.001295,0.001372,0.001319,-0.002447,0.003983,-0.000812,0.005717,0.005263,-0.003186,0.000454,-0.005531,-0.001644,-0.002018,-0.003792,-0.005604,0.001346,-0.001771,-0.003183,0.001942,-0.00096,0.003131,0.002411,-0.004353,-0.005793,-0.005965,-0.003547,0.003816,-0.005211,0.000529,0.000792
SORRY,0.525139,0.708901,0.004649,0.48051,0.67112,-0.002268,0.464119,0.636771,0.001908,0.430148,0.607531,0.003228,0.402301,0.599251,0.005106,0.48982,0.5869,-0.000255,0.494682,0.572344,0.023752,0.497769,0.597966,0.03658,0.503028,0.609671,0.019877,0.532596,0.580073,0.00607,0.52431,0.557974,0.024446,0.533358,0.588795,0.032157,0.527127,0.608294,0.025409,0.554624,0.589557,0.003083,0.556544,0.569896,0.020023,0.561036,0.599194,0.031268,0.563839,0.60935,0.021823,0.589942,0.618099,0.005605,0.590786,0.591779,0.021752,0.593554,0.628334,0.029225,0.589131,0.621351,0.026191,-0.007485,0.001795,-0.001361,-0.010634,0.001414,-0.003158,-0.004567,-0.000968,-0.008509,0.000922,0.002608,-0.001117,0.002829,-0.005437,0.006974,0.008742,-0.004,-0.002006,0.001019,0.000308,-0.000386,-0.000424,-0.008598,0.000626,-0.001693,0.003775,-0.000102,0.002566,-0.001839,0.003745,0.002713,0.000921,-0.000181,0.00274,0.000837,-0.003017,-4.2e-05,-0.004447,0.002223,0.005043,-0.005001,-0.003862,-0.004766,-0.001795,-0.004643,-0.004246,0.006151,-0.003106,-0.001338,0.008746,0.00207,-0.006363,-0.000823,-0.006303,0.008358,0.003018,0.002691,0.007273,-0.003015,0.000852,0.001782,0.001791,0.002569
SORRY,0.543191,0.705606,-0.005286,0.499046,0.664483,0.001009,0.476788,0.618688,-0.004403,0.440675,0.596079,-0.00332,0.398018,0.590921,0.001249,0.50741,0.578286,-0.000547,0.512854,0.558664,0.017894,0.506125,0.587702,0.027414,0.512421,0.600783,0.02168,0.545426,0.566389,0.000973,0.534252,0.543873,0.025902,0.539421,0.580031,0.032424,0.544765,0.590355,0.024181,0.577763,0.579428,-0.002771,0.575837,0.559553,0.023858,0.577008,0.584643,0.029115,0.57155,0.603853,0.025369,0.606005,0.598349,-0.000234,0.613736,0.580059,0.023393,0.607049,0.606157,0.02922,0.601822,0.622629,0.019532,0.001805,-0.001634,-0.000781,0.001193,-0.001154,0.004296,-0.003702,-0.000217,0.003085,0.002128,0.003288,-0.004619,0.001031,-0.003582,-0.000831,0.00156,0.00102,0.001575,0.005194,0.001208,-0.004804,0.002018,0.001513,0.003306,0.001072,0.001761,0.001663,-0.00371,-0.000551,-9.4e-05,-0.003503,0.002125,0.008769,-0.005801,-0.009886,0.00378,0.002844,-0.007499,0.005393,-0.004074,0.00449,5.4e-05,0.006884,0.001852,-0.003269,-0.010811,0.000836,0.005226,0.005903,-0.006784,0.002213,-4.9e-05,0.002322,-0.003797,-0.004662,-0.007168,0.006931,-0.006355,-0.00141,-0.003583,0.000184,-0.000548,0.001346
SORRY,0.562308,0.712789,-0.007154,0.508925,0.667927,-0.001999,0.492055,0.633669,0.006346,0.456895,0.608986,-0.003885,0.417365,0.599366,-0.000969,0.515886,0.586561,-0.003223,0.525643,0.571843,0.015027,0.514248,0.598042,0.023871,0.52154,0.60484,0.019895,0.548729,0.58459,0.006455,0.557475,0.563656,0.026558,0.552512,0.589829,0.033774,0.55438,0.599936,0.02359,0.589999,0.588642,-0.003367,0.582509,0.568159,0.015902,0.595328,0.598003,0.030776,0.58777,0.607947,0.018641,0.618887,0.607184,0.005256,0.627504,0.582585,0.010613,0.624872,0.617057,0.031376,0.619815,0.631695,0.016053,-0.001794,0.000601,0.001188,0.000809,0.001668,-0.001718,-0.004985,-0.001076,0.002724,-0.001276,-0.001165,0.006603,-0.000278,0.002191,0.003058,0.003234,0.000965,0.000468,-0.001225,0.0019,0.001007,-0.003107,0.001365,-0.002081,-0.006121,-0.00406,-0.002489,-0.002995,0.004984,0.000348,0.00288,0.000203,0.00159,0.003988,0.00583,-0.000993,-0.005159,-0.005354,-0.005019,0.003383,-0.001128,0.007434,0.004339,-0.000895,-0.00115,-0.004739,0.005167,0.002514,0.002802,-0.002199,-0.004889,0.002231,-0.001119,0.005449,0.000316,0.00572,0.007458,-0.000812,-0.001414,0.01066,0.003112,0.00318,0.002978
SORRY,0.565241,0.708809,0.026626,0.5289,0.674468,0.021597,0.510415,0.629355,0.018555,0.473247,0.616913,0.024029,0.441008,0.606583,0.018916,0.542311,0.593358,0.013004,0.535344,0.573407,0.035106,0.533316,0.601415,0.04951,0.541668,0.607608,0.042772,0.573337,0.585788,0.015656,0.568193,0.565446,0.045983,0.570972,0.591024,0.054378,0.568822,0.597908,0.042022,0.594938,0.595268,0.023187,0.603892,0.568625,0.036797,0.608817,0.598197,0.050112,0.597135,0.603622,0.037841,0.628912,0.619441,0.025441,0.635054,0.595034,0.041935,0.638904,0.616653,0.046554,0.639423,0.62951,0.037824,-0.002831,-3.4e-05,-0.003032,0.00235,-0.001449,-0.001607,-0.007786,0.00144,0.001375,0.002389,0.00178,-0.00055,-0.001344,-0.003627,0.005144,0.00033,2e-05,-0.001549,0.005607,-0.001118,-0.005665,0.008155,0.000838,0.001386,0.004375,0.000611,-0.003897,-0.001957,0.001797,-0.001899,0.000299,-0.002745,0.002374,0.00625,0.004518,-0.006908,0.004214,-0.003102,0.001041,0.007228,0.006117,-0.001461,0.001148,-0.003312,-0.001124,0.006137,0.004854,0.000458,-0.004533,-0.007531,0.006499,-0.006501,-0.002842,0.003099,0.000163,-0.002438,-0.001927,-0.000384,0.003598,-0.001212,-0.001694,0.006982,0.001066
SORRY,0.527859,0.736288,0.008469,0.486865,0.697771,-0.001855,0.473442,0.661681,0.009899,0.44704,0.637144,-7.4e-05,0.403462,0.627888,0.006869,0.507249,0.616189,0.006007,0.497567,0.60131,0.024031,0.50033,0.63558,0.027196,0.489898,0.63584,0.025785,0.532194,0.614173,-0.004685,0.526766,0.586122,0.021856,0.531421,0.624606,0.029888,0.53145,0.63793,0.018191,0.561232,0.631214,-0.005007,0.557073,0.610505,0.023031,0.555713,0.623784,0.028541,0.555299,0.644373,0.01622,0.58758,0.644122,0.005346,0.585315,0.627564,0.022205,0.594002,0.64758,0.036217,0.592895,0.660106,0.016546,0.00372,-0.011595,-0.00791,0.007408,0.005104,-0.002783,0.000508,0.000974,0.006623,-0.002988,0.002106,-0.007278,-0.005527,-0.007643,0.002287,0.00042,-0.004007,-0.000517,0.007852,-0.003781,0.00337,0.005016,0.000288,0.001437,0.000777,0.003782,-0.006466,0.001812,-0.00271,-0.000658,-0.003442,0.005196,0.001996,-0.004236,0.00252,-0.008657,-0.003872,-0.006273,-0.001122,-0.000672,0.004136,0.000379,-0.002915,-0.003625,0.009119,-0.005817,0.005667,0.003631,-0.00024,0.004703,-0.004134,0.002999,-0.004545,-0.004081,-0.000321,-0.003281,-0.007436,0.006752,0.001034,0.002164,0.000376,0.003133,0.000401
SORRY,0.555772,0.725596,-0.005486,0.508878,0.691475,-0.008638,0.485846,0.655792,-0.004573,0.468605,0.634529,-0.008098,0.423056,0.616749,-0.004966,0.520701,0.602297,-0.01321,0.522831,0.591131,0.010001,0.51934,0.613977,0.024561,0.518446,0.630786,0.020961,0.548564,0.595846,-0.003232,0.56329,0.583069,0.012656,0.551315,0.606826,0.022268,0.558523,0.617901,0.013926,0.591613,0.608961,-0.000207,0.586682,0.591381,0.014796,0.585267,0.613928,0.031078,0.589797,0.622649,0.013839,0.618641,0.622557,-0.005254,0.620838,0.608945,0.016612,0.619337,0.635701,0.026979,0.619755,0.644936,0.013788,-0.006667,0.004354,-0.002086,0.001767,-0.000542,0.001747,0.003262,0.003404,0.00265,-0.002945,0.00097,0.00395,0.005938,0.002716,-0.00106,0.001182,-0.002272,-0.000872,-0.002196,-0.003031,-0.000617,0.000901,-0.002871,0.001446,-0.002104,0.002481,-0.000407,0.003761,-0.003761,-0.000996,0.001035,-0.003711,-0.004678,0.002368,0.000338,0.008104,0.00353,0.003965,0.004089,0.002169,0.003494,-0.003258,-0.004959,0.003403,-0.002712,-0.003034,-0.008601,-0.008197,-0.002697,-0.001848,-0.005578,0.002847,0.007517,0.00662,-0.000377,0.003614,0.003734,0.007104,-0.004941,0.000969,0.000289,-0.013553,-0.001484
SORRY,0.550877,0.699597,-0.005221,0.512264,0.661732,-0.003973,0.493146,0.615057,-0.008766,0.461701,0.597944,-0.002804,0.411378,0.594094,0.001738,0.520329,0.586081,-0.004018,0.520263,0.557669,0.014212,0.509756,0.58677,0.0222,0.51952,0.604775,0.015138,0.545682,0.565048,0.002144,0.552597,0.540263,0.014496,0.548412,0.576465,0.017305,0.543865,0.591328,0.010055,0.579717,0.586615,-0.004794,0.583494,0.551825,0.008996,0.575506,0.59109,0.025572,0.577303,0.599385,0.021134,0.609667,0.600141,-0.000617,0.606509,0.581728,0.014912,0.611396,0.602667,0.026163,0.610851,0.619029,0.017388,0.001638,0.000728,0.000659,-0.003089,-0.00316,-0.001458,-0.00539,0.001786,-0.008057,0.004213,0.009786,-0.003062,-0.000903,-0.001893,-0.007931,-0.007179,-0.007913,0.009047,-0.00228,-0.002137,-0.000492,0.00112,0.000175,0.000831,-0.000814,0.001794,0.005403,-0.000842,-0.003096,0.004528,0.000404,-0.000586,-0.001624,0.00265,0.005425,0.002074,0.003336,-0.000713,0.003751,-0.008742,-0.000898,0.005876,-0.001359,-0.000164,-0.004804,-0.003645,-0.003727,0.003951,0.00052,0.005716,-0.004738,-0.004034,0.00312,-0.000188,0.003008,-0.003921,-0.001945,-0.00124,-0.000223,-0.00209,0.005152,-0.005575,0.000846
SORRY,0.526745,0.725894,-0.000609,0.477824,0.683196,0.005223,0.466557,0.644432,0.003303,0.438818,0.636258,0.006943,0.395995,0.630921,0.001574,0.49268,0.620728,0.001138,0.493068,0.597393,0.029894,0.491097,0.619294,0.030305,0.495044,0.635442,0.025604,0.516666,0.609524,0.00133,0.528282,0.586616,0.026483,0.529527,0.611774,0.033106,0.515674,0.623257,0.022157,0.544708,0.609963,0.009534,0.553777,0.596071,0.025531,0.546621,0.621766,0.022581,0.549477,0.628822,0.019819,0.573528,0.634362,0.005728,0.578868,0.612722,0.019185,0.576675,0.632392,0.030037,0.577834,0.657279,0.023637,0.005066,0.005421,-0.000617,-0.001302,-0.002602,-0.002469,0.00134,-0.001344,0.000276,0.002056,-0.008377,0.00163,0.004192,0.003552,0.004022,0.001983,9.4e-05,0.005228,-0.00274,0.001907,-0.003759,0.006775,-0.000767,-0.000861,0.003434,-0.002375,0.000513,-0.00441,0.001751,0.003952,0.000445,0.00549,0.004683,-0.000997,-0.000623,-0.000791,-0.000383,0.000475,0.005409,-0.003715,-0.003729,0.002338,0.006601,-0.001125,0.004568,-0.003914,-0.003017,-0.004289,-0.00144,-0.003131,0.003192,0.001294,0.005286,0.003536,0.001408,-0.003166,-0.004309,-0.000101,0.005481,-0.000186,0.002454,-0.005203,0.009398
SORRY,0.555108,0.733977,-0.000548,0.516167,0.697242,0.001607,0.494977,0.661307,0.004077,0.46226,0.638039,0.000977,0.42976,0.628696,0.000309,0.525067,0.617804,0.001017,0.52552,0.599696,0.025936,0.526605,0.62273,0.02262,0.527784,0.641665,0.022015,0.559129,0.605409,-0.002277,0.545801,0.593134,0.025977,0.555518,0.61159,0.036501,0.554062,0.629491,0.021554,0.582096,0.61258,0.00184,0.587673,0.592782,0.018871,0.581204,0.621643,0.030507,0.591093,0.634052,0.021836,0.618102,0.642428,-0.001696,0.615391,0.613608,0.02365,0.615886,0.644371,0.030056,0.61905,0.646622,0.025861,0.001215,0.003698,-0.000848,0.005157,-0.004642,-0.000255,0.006697,0.005398,-0.000371,-0.001208,-0.001987,0.001295,0.00106,-0.00073,-0.009745,0.005522,0.004963,-0.001663,0.001092,-0.006483,-0.001686,-0.005088,0.005782,-0.00048,-0.001086,0.006123,0.001442,-0.005865,-0.005554,-0.0021,0.001079,0.001339,0.004548,-0.003401,0.001097,0.00751,0.001545,0.00466,0.003608,-0.008172,0.001764,0.001875,-0.00446,0.004998,0.001897,-0.00863,-0.006635,-0.000946,-0.006294,0.007848,0.001529,0.006186,0.00475,-0.001934,0.000405,-0.001775,2.1e-05,0.000446,-0.002898,-0.003891,0.002608,-0.007505,-0.001143
